id	article_id	menu_id	question	answer	q_mbti	a_mbti
8972	59527	12	겉보기엔 무지 무표정하고 감정이 드러나지도 않지만 가슴으로 느끼는게 뭔지 아는 남자친구.[SEP]겉보기엔 감정표현을 사근사근하게 하는 편이지만 어딘가 어색한 여자친구.[SEP]5번과 6번의 차이가 은근 큰 것 같아요.[SEP]	우와 유형이 매우 비슷한 커플이네요~[SEP]신기합니당~ ㅋㅋ[SEP]	intj	intj
8973	59522	12	전..[SEP]동의합니다///ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 쓰읍쓸...[SEP]왜 이모양인지 사람들이랑 사회에 어울려서 살기 어려워요ㅜ_ㅜ[SEP]	인티제와 인티피가 제일 비사교적이고 눈치도 없답니다 ;;[SEP]		enfp
8974	59496	12	엄마는 사람들을 자연스럽게 대하는데 저는 불편합니다.[SEP]이것도 인티제이의 특성인가요?[SEP]아시는 분들?[SEP]	INTJ 치고 완전 사교적인 사람은 못봤어요 ㅋㅋㅋ[SEP]	intj	enfp
8975	59414	12	INTJ분들, 다른사람하고 같이 있는 것보다 혼자있는게 더 편하고 좋은가요?[SEP]	예~^^[SEP]	intj	intj
8976	59364	12	자기 할일 챙기고, 공부에 욕심있고 열씸히사는 모습이 참 매력적인 분이 ESTJ라는데..[SEP]어떨까요?[SEP]걍 심심풀이삼아 질문해봅니다.[SEP]	개인적으로 ESTJ의 권력욕을 유일하게 견제할 수 있고, 존경을 받을 수 있는 유형이 ENTJ랑 생각합니다..[SEP]	entj	intp
8979	59241	12	자신의 신념을 건드리는 발언에 다들 이렇게 욱 하시는건지 제가 좀 예민했던건지 궁금하네요.[SEP]휴...[SEP]엉엉 울어서 좀 창피하거든요. ;ㅁ;........[SEP]	뭐 나중에 기회가 오겠지 하면서 잊어버리고 만다[SEP]죠 ㅋㅋㅋ[SEP]		entp
8980	59257	12	어차피 절대적인 주관이나 절대적인 객관이란 존재하기 불가하니 말입니다.[SEP]우리나라 현사회는 상대적으로 주관의 강조가 지나쳐 모두가 패배자가 되는 싸움에 익숙하죠.[SEP]따라서 개인적 주관에 대해 똑같이 맞서는 것보단 객관으로 맞서시면  상대가 그걸 받아들이든 아니든 결과적으로 이기시는 길이 될거라 봅니다.[SEP]	동감해요~[SEP]	intp	entj
8981	59156	12	ENTP의 주기능이 외향직관이라는 것을 고려하면 참 잘 어울리는 거 같아요.[SEP]그리고 다른 인티제 분들은 지구과학 좋아하시는지 궁금해요.([SEP]싫으면 싫다고 하셔도 되요^^;;)[SEP]	제가 남들에 비해 제일 잘했던 과목이 지구과학이에요.[SEP]그 중에서도 천문에 관한 것이요.ㅎ[SEP]	intj	entp
8983	59003	12	덧) 그냥 웃자고 하는 소리예요; 공부가 안 돼서, 간만에 엠헬 들어와 푸념 + 자신감 회복 위한 자랑질 좀 써 봤어요. ㅎㅎ[SEP]덧2) 분명 자신감 회복 위한 자랑질 포함인데 더 슬퍼지네요. =_=[SEP]a[SEP]	살짝 슬픈 사실.[SEP]학창 시절, 문제집을 집중하면서 보면 그 문제가 읽히는게 아니라 글자를 고대로 읽히게 되서..[SEP]	intj	isfp
8984	58939	12	쓴 것 다시 읽었는데,  정말로 지치네요 놓아버리고 싶은 정도 ㅋ '건강'해져서 다시 시작하고도 싶고 말예요.[SEP]이런식으로 하나 둘 놓아버리면 우스운 상황이 될지도.[SEP]그래서 견딥니다만..[SEP]	저도 예전에 비슷한 주제로 질문글을 쓴 적이 있었습니다[SEP]http://cafe.naver.com/mbticafe/40488 조금이라도 도움이 되셨으면 합니다.[SEP]		intp
8985	58847	12	뭐 그냥 그렇다고요.[SEP]휴일에 남은 쉬는 시간이 점점 줄어드는데  가만히 멍때리고 있는 것도 평일날 직장에서 골아픈거 회복시키는 거라 생각하고  의미부여하고 있어야 겠네요.[SEP]	의미에 대해서 픽터 프랭클 (독일식 발음으로 하면 빅토르 프랑클이였나...) 박사가 지은 책이 있어요...[SEP]한 번 보시길...[SEP]		enfp
8986	58773	12	확실하게 느낌 오는 건 일단 게임업체나 교수 같은 건 알겠어요[SEP]대학시절에도 교수들은 INT*가 우글거렸고...[SEP]지금 제가 있는 사무실에서 N은 한명도 없는데요 N 분들의 답변 부탁해요[SEP]	과학분야 (사회과학이건 자연과학이건 공학이건 걍 폭넓게 과![SEP]학!)[SEP]	intj	intj
8987	58770	12	좋게 말해봤자 모범생 이미지^^;;    쩝...[SEP]딱히 나쁠건 없지만, 왠지 씁쓸한 기분이랄지...[SEP]화장이라도 배워볼까, 하는 생각이 드네요;;[SEP]	스타일..[SEP]하나만으로 변할 수 있습니다[SEP]	intj	isfp
9098	48267	12	상대방의 단점을 쫙 파악하고 있습니다.[SEP]덤벼들어 봤자 자신만 손해이며, 참고 있는 것 폭발할 수도 있습니다.[SEP]이것 등등,,[SEP]	제 얘기를 이렇게 써버리시면 곤란합니다 -ㅅ- ㅋ[SEP]		intj
8988	58683	12	그냥 면접에선 다른 사람들이 하는 것과 비슷하게 흉내라도 내는게 좋았을듯 합니다.[SEP]게다가 이번에 면접본 곳은 공기업이라서 튀는놈은 좋아하지도 않을 것 같습니다..[SEP]휴우...[SEP]	저는 좀 냉정하게 말해서 싹튼감자 님이 실수를 하셨다고 생각합니다. ([SEP]NT게시판이니 좀 냉정해도 되겠죠? ^^;;;)[SEP]		infj
8990	58587	12	그런데, 한 두번 다른 일정 때문에 못하는거면 이해를 하는데, 매번 할 때마다 묘하게 시간이 겹침(정말 다른 시간대로 조정).[SEP]그래서, 무언가 지적을 하거나 다른 대책을 세워야 됨.  -_-...[SEP]어떻게 할까요???[SEP]	직접 얼굴보고 하시기가 힘드시면, 개별적으로 장문의 메일을 써보시는 건 어때요?[SEP]I시니까 말보다글이 능숙하실 것 같은데...[SEP]	intj	enfp
8991	58461	12	"어떻게 길러야 할지가 참 걱정입니다.[SEP]솔직히 관찰력(남들의 대화하는 내용, 표정을 보고서 그 사람들이 지금 어떻게 느끼고 어떻게 생각하는지 대략 감을 잡을 때가...ㄷㄷㄷ)이랄지, 뭔가 일을 계획하고 추진하는 능력 자체(일을 체계적으로 계획하고 추진하는건지, 아니면 어쨋든 일단 시작하는게 우선이다.라면서 나름대로 효과적이라 생각하고 밀어붙이는건지...)는 괜찮은데...[SEP]성격 자체는 학자, 연구자 스타일인데, 연구자 특유의 인내력, 정리능력이 정말 이 기능을 활용하는 사람에 비해 조금 떨어져서, 앞으로 제 주기능을 활용하지 못하고 속으로만 ""난 대단한 놈(이렇다고 생각 안해요...;;;;;;)이야... 니들이 날 모르는거라규...""라는식으로 오만한 마음을 품어갈까봐 걱정이네요...[SEP]"	ㅋㅋㅋㅋㅋㅋ 전 판단기능을 길러야겠다는 생각이에욬ㅋㅋ[SEP]너무 일을 대충처리해서 결과가 으악 ㅡㅡ[SEP]	intj	entp
8995	58189	12	아무튼 이들은 처음부터 뭔가 리드하기 위해 태어난 사람들 같아요.[SEP]하지만 동시에 의외로 약하고 돌봐주고 싶은 면도 있어서 일하는데 있어서 이들의 비전을 지지해주고 도와주고 싶은 유형이랄 까요.[SEP]음. ~[SEP]	제가본 entj와 굉장히 비슷해요~[SEP]entj 편한거 같아요..[SEP]	intp	infp
8996	58172	12	그래서 너무너무 점잖기 짝이 없게 행동하죠.[SEP]길거리에서 유난히 닭살떠는 커플을 잘 보세요.[SEP]그 중에 눈치없는 INTJ커플이 있을지도 모릅니다. .[SEP]	앗 완전 동감입니다ㅎㅎ 둘다 INTJ인적은 한번도 없었지만, 적어도 저는 연애할때 저런식으로 행동하는 것 같아요.[SEP]아는 사람 앞에서는 제대로 점잖(?)은데, 지하철이나 걍 길거리에서는 아주그냥 눈에 뵈는게 없어서...[SEP]		intj
8998	58061	12	나한테 없는면에 많이 혹하는거 같은데..[SEP]아직 제가 확신이 안 가기는 하는데 진짜 오랜만에 호감생긴 사람이라서 조심스럽네요..[SEP]일반적으로 두 유형이 어떤지 알고 싶어요~[SEP]	일반적으로..[SEP]는 잘 모르겠고 남녀관계에선 또 좀 다르겠지만 저희 엄마가 isfj 이신데 겉으로만 보면 저랑 사이가 되게 좋은 것처럼 보이는데 뭔가 깊이있는 대화만 시작하면 겉돈다는 걸 자주 느껴요[SEP]	intj	intj
9000	57867	12	그래서 감정에 온 몸을 맡길 수 없는 저 같은 사람은 연애라는 것에 도달하기가 어려운 것이 아닐까하는 생각이 드네요.[SEP]연애의 시작점과 그 단계 그리고 그 연애라는 것까지의 모든 것이 확실하게 정의되어 있었으면 합니다. ㅜㅜ...[SEP]이상 연애한 번 못해 본 여자의 자기 합리화였습니다.[SEP]	생각해보니, 대부분의 여성들이 그런 것 같기도 하고요...ㅎㅎ[SEP]저는 그냥 어쨌거나 내비두는 편..[SEP]	intj	enfp
9002	57403	12	제 경우엔 사람을 처음 만나고 사귈 때에도 성격 유형 일부러 의식 안 해요  그러다보니 어떤 유형의 사람과도 잘 어울리게 되더라구요...[SEP]중요한 건 (예를들어,)  당신이 민호라는 친구를 알게 되고 만나는 것은  INTJ 유형인 민호가 아니라  민호 그 자체라는 말입니다.[SEP]어쩌면 MBTI가 사람을 가려서 만나게 되는 데에 활용될 수도 있다는 것이 안타깝네요;;[SEP]	음..[SEP]저는 이미 시작하기 전단계인 사람에게 적용하기 보다...[SEP]		enfp
9003	57392	12	진짜 그러신가요?[SEP]아니면 드라마라 너무 이상화된것인가요?[SEP]영험하신 INTJ님들이여, 이 호기심 많은 ENFP를 굽어 살펴주소서..[SEP]	저런 면이 있는게 맞긴 한데 아마 믹키유천같은 외모가 아니라면 그만큼 멋있게 보이진 않을수도 있겠죠[SEP]	enfp	intj
9004	57385	12	지금 새로운 자극을 찾기위해 발광중이예요.[SEP]내목소리 내가직접 녹음해서 감상중이고 막 ..[SEP]근데 내가들어도 좋은거같아(응?)[SEP]	상투적인 표현이긴한데, 유형을 떠나 누구나 그런 때가 종종 찾아오는 것 같습니다.[SEP]빨리 극복안되면 곤란해지죠 ^ ^;[SEP]	intj	intp
9007	57277	12	그래서 동생에게 물건을 사오라고 시키거나, 동생이랑 같이 가게 앞까지 가서 나는 서서 기다리고 동생이 물건을  사오곤 했어요.[SEP]혹시 INTJ  분들도 이런 경우가 있는지 궁금하네요.[SEP]투표 어린 시절 가게에 가서 물건을 살 때...[SEP]	흥냑 이거 공감가네요![SEP]슈퍼도 그렇고 편의점도 그렇고 사람이랑 형식적으로 접촉하는거 너무 부담스러워요....[SEP]	intp	intj
9008	57191	12	ISFJ 앞에서는 이렇게 한없이 작아지네요...[SEP]결론!!![SEP]현실은 만만치 않다.[SEP]	흠.........[SEP]어디 핸드폰 회사인가요?[SEP]	intj	infj
9010	57051	12	이해는 해도 받아들일 순 있어도 싫다는걸 어떡하겠어요[SEP]좋고 싫은걸 어쩌겠어요,  그래도 난 그냥 나대로 있고싶은 것 뿐인데.[SEP]너무 나한테만 책임 밀지 않았으면 좋겠는데..[SEP]	ㅎㅎㅎㅎㅎㅎㅎㅎ INTJ의 신세한탄은 이런가요.......;;;;[SEP]괜찮습니다.[SEP]	intj	infj
9011	56954	12	왜 타인에게는 잘못을 지적하고 , 비판하고 그러면서  자기에 대한 지적같은건 단 1분 1초도 못들어주겠다는건지  솔직히 짜증나네요[SEP]그분...[SEP]대체 어떻게 그분을 대해야 할까요?[SEP]	전 논리적으로 얘기해서 옳으면 할말없던데요.ㅎㅎ(오히려 경외심이 드는)[SEP]그분 왠지 불건강의 스멜이...[SEP]		entj
9012	56923	12	큰 소리로 소리치면 되지.    '나는 이기주의자다! 뭐 불만 있냐!'라고 말이야.[SEP]쿠로사키란 만화책을 보다 나온 내용입니다.[SEP]전 A처럼 살고 싶습니다.[SEP]	아~ 로니님이 댓글 다신것 보고서야 위이야기가 이런말이구나 라는 감이 왔어요ㅡㅡ;;[SEP]어찌보면 오덕님이 지적하신 감정적인 이타심을 베풀지 않았다고 하는 부분일지도 모르겠네요[SEP]		intj
9013	56568	12	스탯도 잘 알아야 하고, 그 외 순간마다 분석적인 사고가 곁들여져야 야구의 정적인 면이 기실 엄청나게 에너지가 부딪히고 있는 시점이라는 것을 알텐데, 아무래도 INTJ와 맞지 않나 싶어요.[SEP]다들 어떤 스포츠를 관람하시는 걸 좋아하시나요? '_'[SEP]a[SEP]	어릴적 축구를 좋아했으나 자라면서 점점 축구를 비롯한 몇몇 구기종목에서 반칙으로 상대방의 흐름을 끊는다는 부분이 마음에 들지 않아서 구기종목을 멀리 했으나 야구는 별개로 그런 부분이 적어서 저도 야구를 좋아한답니다. ^^[SEP]		infp
9014	56554	12	외국사이트도 많이 달라 믿을 수 없어~ 최초 봤던 대로 스파이더맨은 INFJ로 결론 내렸습니다.[SEP]까칠한 House 좋아했는데..[SEP]백승조도 넘 좋아.. ㅋㅋ[SEP]	하우스는 인티피설정인걸로 알고있어요-;;[SEP]인티제이 칭찬 감사합니다 ㅎㅎㅎ[SEP]	infj	intj
9015	56481	12	제가 인간관계가 좁아서 다 비교는 못했지만 저는 그랬어요..[SEP]다른분들은 성에 따라서 맞고 맞지않고가 다른지[SEP]궁금하네요...[SEP]	그러세요?[SEP]전 남녀불문 INxx 들하고 잘 섞이는데.[SEP]	intj	intj
9016	56429	12	그러면 주변에 친하다거나, 가까워지는 사람들은 주로 어떤 사람들이던가요?[SEP]어떤 기준으로 어떻게 사람들을 평가하게 되나요?[SEP]궁금합니다~~^^**[SEP]	심각한 언행불일치, 이성을 매우 밝힘.[SEP]일상화된 남 뒷담화, 골빈사람(무개념같은).[SEP]		entj
9017	55519	12	그들은 이런 경쟁의 장에서 큰 진전을 얻을 수 있는 능력이 있다.[SEP]개인적인 수준에서, 인내를 실천하며 자신의 통찰을 다른 사람과 효과적으로 교류할 수 있는 INTJ는 풍족하고 가치있는 삶으로 자신을 이끌 수 있는 모든 것을 갖고 있는 것이다.[SEP]융의 기능 선호 순서: 지배: 내향적 직관(N) 보조: 외향적 사고(T) 삼차: 내향적 감정( F) 열등: 외향적 감각(S)[SEP]	좋은글.[SEP]담아갑니다.[SEP]	intj	intj
9018	55518	12	그건 내가 학구적이여서가 아니라, 문학 좋아하는 사람이 소설책 읽으며 감동받듯이 나도 철학 이론 안에서 큰 감동을 느끼며 철학자들의 짙은 우수를 엿본다.[SEP]물론 과학논문 같은 것들을 볼때도 마찬가지이다.[SEP]출처 : http://cafe.daum.net/INTP/UCY/376[SEP]	제가 심리학 책을 읽는 이유랑 비슷하네요.[SEP]저는 마음이 통하는 친구(라고 쓰고 소울메이트라고 읽죠 ㅋㅋ)가 없어서 심리학 책을 봅니다.[SEP]	intj	infj
9019	55429	12	말 안하고 가만있으면 남들이 저를 좀 얕잡아 보는 거 같기도 해서요..ㅠ[SEP]원래 제 분위기가 그런 거라면 어쩔 수 없지만 지금보단 좀 덜했으면 좋겠어요;;[SEP]은근히 스트레스예요;;[SEP]	아웅~ 제가 쓴글인줄 알았어요..[SEP]이래서 전 인티제 게시판이 좋아요.. ㅡㅡ;;[SEP]	intj	intj
9055	52250	12	시간이 없어서 긴 설명을 들을수가 없었는데..[SEP]아시는 분들..[SEP]어떤 유형인지 자세히좀 알고 싶어요..[SEP]	지도자 유형이네요 ^^[SEP]사람을 이끄는 능력이 있으면서 자신의 신념을 실현해 나가는 유형이요.[SEP]	entj	intj
9020	55411	12	조조, 칭기즈칸, 당태종 이세민, 명태조 주원장, 태종 이방원, 정조 이산 등  황장엽 씨의 지적대로 보수-진보의 개념은 잘못되어도 한참 잘못된 것 같습니다[SEP]진보=사회주의동조세력으로 인식되는 사회에서 진정한 진보의 개념이란 무엇일지 저조차도 혼란스럽습니다[SEP]과연 진짜 진보의 개념이란 무엇일까요?[SEP]	그 이전에 좌익 우익이니 진보니 보수니 하는 걸 오늘날 너무 폭 넓게 쓰는게 문제인 듯.[SEP]애초에 기존의 집권층을 기준으로 왼쪽에 서서 상반된 의견을 주장하던 이들을 좌익이라 하고 집권층을 우익이라 한데다 마찬가지로 집권층이 보수적으로 지키려는 주장이나 권세에 대립해서 발전된 사회상을 추구하는 이들을 진보층이라고 명명하였으니까요.[SEP]	infj	intj
9021	55419	12	부조리와 부정부패가 만연하게 되고, 재산이 대물림되고, 돈 없으면 인권도 없고, 사회적 약자는 늘 억압받고 짓눌려 신음하는 고통이 언제까지고 이어질 것입니다. .............[SEP]그러나, 대체 어디서부터 이 문제를 고쳐야 할지, 언제쯤이면 이 해묵은 이념 갈등이 해소될 수 있을지, 답답하기만 합니다.[SEP]p.s. 혹시라도 제가 잘못 알고 있는 것이 있다면 필히 답글로 지적 부탁드립니다.[SEP]	윗분들 말씀대로 좌우익 나눠서 대립한다는것 자체가 의미없는 것 같군요[SEP]진정 나라를 위한다면 서로 싸울 것이 아니라 화합해야 하듯이요 우리나라의 역사적 배경에 따른 어쩔 수 없는 현실인 것 같습니다 ㅠ[SEP]	infj	infj
